ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score
2240711,Algebra 1,86.144996643066406,Geometry,61.954999923706055,English 1,82.029998779296875,English 2,90.595001220703125,World Affairs,82.705001831054688,Biology 1,90.695003509521484,Physics 1,83.994998931884766,,
2240712,Algebra 1,80.510002136230469,Geometry,86.170001983642578,English 1,98.395000457763672,English 2,92.095001220703125,World Affairs,93.790000915527344,Biology 1,90.509998321533203,Physics 1,85.090000152587891,,
2240713,Algebra 1,64.845001220703125,Geometry (2 hr),48.614999771118164,English 1,83.450000762939453,English 2,65.55999755859375,World Affairs,85.995002746582031,Biology 1,83.840000152587891,Physics 1,47.387499809265137,,
2240713,Algebra 1,64.845001220703125,Geometry 2HR CR Grading,50,English 1,83.450000762939453,English 2,65.55999755859375,World Affairs,85.995002746582031,Biology 1,83.840000152587891,Physics 1,47.387499809265137,,
2240717,Algebra 1,68.685001373291016,Geometry,44.660001754760742,English 1 Hon,41.454999923706055,English 1,65,AP Human Geography,60.540000915527344,Biology 1 Hon,60,,,,
2240717,Algebra 1,68.685001373291016,Geometry,44.660001754760742,English 1 Hon,41.454999923706055,English 1,65,World Affairs,67.160003662109375,Biology 1 Hon,60,,,,
2240719,Algebra 1,85.775001525878906,Geometry (2 hr),81.56500244140625,English 1,93.180000305175781,English 2,96.904998779296875,World Affairs,92.655002593994141,Biology 1,97.165000915527344,Physics 1,83.700000762939453,,
2240720,Algebra 1,94.349998474121094,Geometry,91.264999389648438,English 1 Hon,92.330001831054688,English 2 Hon,92.740001678466797,World Affairs,95.990001678466797,Biology 1,98.534999847412109,Physics 1,80.930000305175781,,
2240722,Algebra 1,74.095001220703125,Geometry (2 hr),75.625,English 1,68.404998779296875,English 2,82.069999694824219,World Affairs,67.095001220703125,Biology 1,72.360000610351563,Physics 1,72.75,,
2240723,Algebra 1,4.5999999046325684,,,English 1,0.10000000149011612,,,World Affairs,5.9999998658895493E-2,Biology 1,2.7300000190734863,,,,
2240724,Algebra 1,70.01500129699707,Geometry (2 hr),81.345001220703125,English 1,73.895000457763672,English 2,73.369998931884766,World Affairs,63.004999160766602,Biology 1,74.465000152587891,Physics 1,70,,
2240728,Algebra 1,52.343334197998047,Geography,50,English 1,32.100000619888306,English 1,57.5,World Affairs,49.799999237060547,Biology 1,63.475000381469727,,,,
2240728,Algebra 1,52.343334197998047,Geography,50,English 1,32.100000619888306,English 2,65,World Affairs,49.799999237060547,Biology 1,63.475000381469727,,,,
2240730,Algebra 1,86.289997100830078,Geometry,94.270000457763672,English 1,100.3849983215332,English 2,97.430000305175781,World Affairs,97.044998168945313,Biology 1,94.960002899169922,Physics 1,83.340000152587891,,
2240731,Algebra 1,7.6750001907348633,,,English 1,0.62500002793967724,English 1,65,World Affairs,9.5349996089935303,Biology 1,6.940000057220459,,,,
2240731,Algebra 1,7.6750001907348633,,,English 1,0.62500002793967724,English 2,85,World Affairs,9.5349996089935303,Biology 1,6.940000057220459,,,,
2240732,Algebra 1,60.379999160766602,Geometry (2 hr),61.729999542236328,English 1,64.690000534057617,English 2,78.854999542236328,World Affairs,70.599998474121094,Biology 1,86.009998321533203,Physics 1,56.01500129699707,,
2240733,Algebra 1,67.610000610351563,Geometry,73.729999542236328,English 1,95.795001983642578,English 2,88.880001068115234,World Affairs,88.074996948242188,Biology 1,86.099998474121094,Physics 1,85,,
2240736,Algebra 1,82.430000305175781,Geometry (2 hr),81.389999389648438,English 1,90.509998321533203,English 2,91.75,World Affairs,86.419998168945313,Biology 1,78.745002746582031,Physics 1,81.965000152587891,,
2240737,Algebra 1,70.860000610351563,Geometry,74.485000610351563,English 1,93.840000152587891,English 2,86.755001068115234,World Affairs,85.430000305175781,Biology 1,85.955001831054688,Physics 1,71.290000915527344,,
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1,101.80999755859375,English 2,97.814998626708984,AP Human Geography,77.449996948242188,Biology 1,105.44999694824219,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1,101.80999755859375,English 2,97.814998626708984,AP Human Geography,77.449996948242188,Biology 1 Hon,80,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1,101.80999755859375,English 2,97.814998626708984,World Affairs,92.970001220703125,Biology 1,105.44999694824219,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1,101.80999755859375,English 2,97.814998626708984,World Affairs,92.970001220703125,Biology 1 Hon,80,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1 Hon,74.260002136230469,English 2,97.814998626708984,AP Human Geography,77.449996948242188,Biology 1,105.44999694824219,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1 Hon,74.260002136230469,English 2,97.814998626708984,AP Human Geography,77.449996948242188,Biology 1 Hon,80,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1 Hon,74.260002136230469,English 2,97.814998626708984,World Affairs,92.970001220703125,Biology 1,105.44999694824219,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240738,Algebra 1,92.919998168945313,Geometry,96.659999847412109,English 1 Hon,74.260002136230469,English 2,97.814998626708984,World Affairs,92.970001220703125,Biology 1 Hon,80,Physics 1,92.244998931884766,Chemistry 1,86.064998626708984
2240740,Algebra 1,79.510002136230469,Geometry (2 hr),88.265003204345703,English 1,74.084999084472656,English 2,77.360000610351563,World Affairs,77.94000244140625,Biology 1,80.05999755859375,Physics 1,80.899997711181641,Chemistry 1,77.334999084472656
2240741,Algebra 1,76.064998626708984,Geometry (2 hr),74.145000457763672,English 1,86.724998474121094,English 2,95.895000457763672,World Affairs,82.360000610351563,Biology 1,90.060001373291016,Physics 1,83.18499755859375,,
2240742,Algebra 1,43.204999923706055,,,English 1,1.85999995470047,English 1,65,World Affairs,61.194999694824219,Biology 1,38.630000114440918,,,,
2240743,Algebra 1,65,,,English 1,46.965000629425049,English 1,65,World Affairs,80.420001983642578,Biology 1,79.034999847412109,,,,
2240745,Algebra 1,60.489999771118164,Geometry,74.764999389648438,English 1,75.5,English 2,73.305000305175781,World Affairs,74.134998321533203,Biology 1,54.856667200724281,Physics 1,72.069999694824219,,
2240746,Algebra 1,72,Geometry In,79.340000152587891,English 1,66.43499755859375,English 2,89.334999084472656,World Affairs,70.879999160766602,Biology 1,84.604999542236328,Physics 1,72.409999847412109,,
2240747,Algebra 1,68.319999694824219,Geometry (2 hr),84.470001220703125,English 1,94.034999847412109,English 2 Hon,93.084999084472656,World Affairs,88.225002288818359,Biology 1,84.774997711181641,Physics 1,70.540000915527344,,
2240748,Algebra 1,75,Geometry,95,English 1,75,English 2,95,World Studies,95,Biology,95,,,,
2240749,Algebra 1,54.983333587646484,Geometry,72.414997100830078,English 1 Hon,56.98499870300293,English 2 Hon,85.735000610351563,AP Human Geography,55.799999237060547,Biology 1,65,Physics 1,74.359996795654297,,
2240749,Algebra 1,54.983333587646484,Geometry,72.414997100830078,English 1 Hon,56.98499870300293,English 2 Hon,85.735000610351563,AP Human Geography,55.799999237060547,Biology 1 Hon,50,Physics 1,74.359996795654297,,
2240749,Algebra 1,54.983333587646484,Geometry,72.414997100830078,English 1 Hon,56.98499870300293,English 2 Hon,85.735000610351563,World Affairs,65,Biology 1,65,Physics 1,74.359996795654297,,
2240749,Algebra 1,54.983333587646484,Geometry,72.414997100830078,English 1 Hon,56.98499870300293,English 2 Hon,85.735000610351563,World Affairs,65,Biology 1 Hon,50,Physics 1,74.359996795654297,,
2240750,Algebra 1,70.735000610351563,Geometry,86.345001220703125,English 1,96.950000762939453,English 2,94.995002746582031,World Affairs,90.75,Biology 1 Hon,83.694999694824219,Physics 1 Hon,78.444999694824219,Chemistry 1,77.869998931884766
2240751,Algebra 1,86.525001525878906,Geometry,87.744998931884766,English 1 Hon,89.104999542236328,English 2 Hon,92.459999084472656,AP Human Geography,82.735000610351563,Biology 1 Hon,100,Physics 1 Hon,84.584999084472656,,
2240755,Algebra 1,5.3900001049041748,,,English 1,0.15000000596046448,,,World Affairs,48.544999599456787,Biology 1,59.122499465942383,,,,
2240756,Algebra 1,86.635002136230469,Geometry,87.839996337890625,English 1,70.164997100830078,English 2,93.044998168945313,World Affairs,91.364997863769531,Biology 1,87.430000305175781,Physics 1,79.369998931884766,,
2240757,Algebra 1,67.649997711181641,Geometry (2 hr),88.569999694824219,English 1,67.669998168945313,English 2,58.575000762939453,World Affairs,69.354999542236328,Biology 1,73.384998321533203,Physics 1,81.029998779296875,Chemistry 1,51.529998779296875
2240758,Algebra 1,52.235000610351563,,,English 1,39.505001544952393,English 1,65,World Affairs,74.659999847412109,Biology 1,60,,,,
2240759,Algebra 1,62.860000610351563,Geometry (2 hr),54.584999084472656,English 1,70.860000610351563,English 2,71.18499755859375,World Affairs,70.885002136230469,Biology 1,74.715000152587891,Physics 1,66.130001068115234,Chemistry 1,33.05000114440918
2240760,Algebra 1,94.869998931884766,Geometry,95.665000915527344,English 1,99.674999237060547,English 2,96.814998626708984,World Affairs,96.465000152587891,Biology 1,100.09500122070313,Physics 1,92.119998931884766,,
2240766,Algebra 1,65.814998626708984,Geometry,66.579998016357422,English 1,68.024999618530273,English 2,88.114997863769531,World Affairs,72.584999084472656,Biology 1,70.044998168945313,Physics 1,77.055000305175781,,
2240768,Algebra 1,77.980003356933594,Geometry (2 hr),91.43499755859375,English 1,24.714999198913574,English 1,65,World Affairs,67.279998779296875,Biology 1,75.889999389648438,Physics 1,65.450000762939453,,
2240768,Algebra 1,77.980003356933594,Geometry (2 hr),91.43499755859375,English 1,24.714999198913574,English 2,75,World Affairs,67.279998779296875,Biology 1,75.889999389648438,Physics 1,65.450000762939453,,
2240769,Algebra 1,65.009998321533203,Geometry (2 hr),58.315000534057617,English 1,63.694999694824219,English 2,71.30000114440918,World Affairs,76.219997406005859,Biology 1,82.969997406005859,Physics 1,58.890000661214195,,
2240769,Algebra 1,65.009998321533203,Geometry 2HR CR Grading,50,English 1,63.694999694824219,English 2,71.30000114440918,World Affairs,76.219997406005859,Biology 1,82.969997406005859,Physics 1,58.890000661214195,,
2240772,Algebra 1,62.58000055948893,Geometry,77.350002288818359,English 1,82.224998474121094,English 2,86.564998626708984,World Affairs,60.899999618530273,Biology 1,64.625,Physics 1,67.219997406005859,Chemistry 1,42.855001449584961
2240773,Algebra 1,54.125,Geometry (2 hr),57.065000534057617,English 1,69.930000305175781,English 2,71.389999389648438,World Affairs,62.775001525878906,Biology 1,73.354999542236328,Physics 1,50.784999847412109,,
2240773,Algebra 1,54.125,Geometry 2HR CR Grading,65,English 1,69.930000305175781,English 2,71.389999389648438,World Affairs,62.775001525878906,Biology 1,73.354999542236328,Physics 1,50.784999847412109,,
2240774,Algebra 1,87.560001373291016,Geometry,83.465000152587891,English 1,73.209999084472656,English 2,82.709999084472656,World Affairs,84.409999847412109,Biology 1,86.685001373291016,Physics 1,77.015003204345703,,
2240775,Algebra 1,68.495000839233398,Geometry,65.405000686645508,English 1,40.654998779296875,English 1,65,World Affairs,71.225002288818359,Biology 1,88.310001373291016,Physics 1,63.619998931884766,,
2240775,Algebra 1,68.495000839233398,Geometry,65.405000686645508,English 1,40.654998779296875,English 2,75,World Affairs,71.225002288818359,Biology 1,88.310001373291016,Physics 1,63.619998931884766,,
2240777,Algebra 1,47.99000072479248,,,English 1,3.2949999570846558,English 1,65,World Affairs,54.795000076293945,Biology 1,45.749999046325684,,,,
2240779,Algebra 1,57.5,,,English 1,50,English 1,70,,,Biology,62.5,,,,
2240779,Algebra 1,57.5,,,English 1,50,English 2,70,,,Biology,62.5,,,,
2240785,Algebra 1,61.344999313354492,Geometry,68.174999237060547,English 1,62.969997406005859,English 2,85.18499755859375,World Affairs,59.729999542236328,Biology 1,44.610000610351563,,,,
2240786,Algebra 1,52.424999237060547,,,English 1,44.829998016357422,English 1,65,World Affairs,47.295000076293945,Biology 1,44.889998435974121,,,,
2240788,Algebra 1,18.069999236613512,,,English 1,9.3400001525878906,English 1,65,World Affairs,38.529999732971191,Biology 1,28.159999161958694,,,,
2240790,Algebra 1,54.284999847412109,,,English 1,18.805000305175781,English 1,65,World Affairs,58.839998881022133,Biology 1,63.489997863769531,,,,
2240792,Algebra 1,2.7449998948723078,,,English 1,0.81000000238418579,English 1 In,59.590000152587891,World Affairs,5.6399999996647239,Biology 1,11.300000429153442,,,,
2240793,Algebra 1,47.806666056315102,Geometry,23.744999408721924,English 1,82.209999084472656,English 2,26.350000381469727,World Affairs,43.759998321533203,Biology 1,70.430000305175781,Physics 1,62.460000991821289,,
2240793,Algebra 1,47.806666056315102,Geometry,23.744999408721924,English 1,82.209999084472656,English 2 Hon,53.520000457763672,World Affairs,43.759998321533203,Biology 1,70.430000305175781,Physics 1,62.460000991821289,,
2240796,Algebra 1,60.085000991821289,Geometry,61.709999084472656,English 1,58.039999008178711,English 1,65,World Affairs,63.150001525878906,Biology 1,68.400001525878906,Physics 1,71.814998626708984,,
2240797,Algebra 1,54.67500114440918,Geometry In,71.18499755859375,English 1,85.200000762939453,English 2 In,90.420001983642578,World Affairs,69.724998474121094,Biology 1,75.705001831054688,,,,
2240798,Algebra 1,18.56999945640564,,,English 1,22.305000305175781,English 1,65,World Affairs,73.400001525878906,Biology 1,65,,,,
2240798,Algebra 1,18.56999945640564,,,English 1,22.305000305175781,English 1,65,World Affairs,73.400001525878906,Biology 1 Hon,19.094999313354492,,,,
2240802,Algebra 1,86.590000152587891,Geometry,74.674999237060547,English 1,87.385002136230469,English 2,82.595001220703125,World Affairs,77.435001373291016,Biology 1,87.610000610351563,Physics 1,84.069999694824219,Chemistry 1,62.380001068115234
2240804,Algebra 1,65.915000915527344,Geometry,82.289997100830078,English 1,81.075000762939453,English 2,88.845001220703125,World Affairs,76.694999694824219,Biology 1,93.81500244140625,Physics 1,79.860000610351563,Chemistry 1,50.620000839233398
2240805,Algebra 1,92.839996337890625,Geometry,100,English 1 Hon,94.474998474121094,English 2 Hon,94.109996795654297,AP Human Geography,94.599998474121094,Biology 1 Hon,100,Physics 1 Hon,93.494998931884766,,
2240809,Algebra 1,82.924999237060547,Geometry,65.680000305175781,English 1,96.454998016357422,English 2,95.134998321533203,World Affairs,87.784999847412109,Biology 1,96.490001678466797,Physics 1,75,Chemistry 1,73.604999542236328
2240810,Algebra 1,73.439998626708984,Geometry,79.140003204345703,English 1,86.5,English 2,89.270000457763672,World Affairs,81.664997100830078,Biology 1,74.365001678466797,Physics 1,76.834999084472656,,
2240813,Algebra 1,92.840000152587891,Geometry,81.300003051757813,English 1,90.904998779296875,English 2,71.935001373291016,World Affairs,82.620002746582031,Biology 1,77.264999389648438,Physics 1,82.255001068115234,Chemistry 1,57.25
2240814,Algebra 1,93.25,Geometry,92.224998474121094,English 1,97.959999084472656,English 2,100.68999862670898,World Affairs,97.5,Biology 1,101.43500137329102,Physics 1,90.575000762939453,Chemistry 1,78.040000915527344
